pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c8c963aefe3045c1c50c9,1,"六万订阅啦！感谢各位一直以来的支持。本期节目将为高赞前三的听众朋友，分别送出：
【愚者商店】侦探笔记本。
谜芸馆周边马克杯。
河童杂货店：阿加莎金属书签【第一代】。
（多夸夸我们，不是）",True,0.9401199817657471,30,0
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c8e7484982b1cf9227f59,1,从怪异电台听到真相壁炉，总时长差不多接近300小时了，看到播放量和粉丝越来越多，打心底里替你们高兴，祝节目越来越好，大家的生活也一切顺利！,True,0.9524057507514954,23,2
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c8f39addaa24effafa184,1,犯罪学留学党每周为数不多的快乐源泉了 :smiling_face_with_hearts:,True,0.9473487138748169,20,1
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c907a0caafb70384a11f9,1,恭喜恭喜！不枉我从第一期就一期不落地追，等一个谜芸馆的杯子喝美式（可怜巴巴）（大家也去关注壁炉日报呀 https://www.xiaoyuzhoufm.com/podcast/669f82d88fcadceb905bed67 ）,True,0.9337023496627808,19,2
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c8f3f54768cc469d91b7f,1,"从老节目到现在不知不觉六十期的新播客，感谢老庚和播客伙伴们的不懈努力，让对推理文化一知半解的我逐步爱上了推理文学以及有关推理文化的众多相关元素。
所以请允许我对真相壁炉送上发自内心的真挚祝福:愿《真相壁炉》的炉火持续温暖热爱推理文化的我们，愿你们的节目像那些经典推理小说一样，经久不衰，成为推理文化中不可或缺的一部分 ！:folded_hands_light_skin_tone:
祝真相壁炉的小伙伴们:身体健康，一切顺遂 ！:red_heart:",True,0.944930374622345,15,0
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c932fd7f0d6014e399984,1,很喜欢老庚最后念一串奇奇怪怪的听友账号名，每次都听完。,True,0.945481538772583,12,2
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673cf56edfc4bdf8924d0467,1,"不容易呐不容易，喜欢你们这么久，总希望也总觉得应该有更多更多地人了解 收听&关注:partying_face::partying_face:不仅推荐给身边所有人，还默默在小红书推荐罪案推理播客的帖子下推荐多次。
蹲一个10w订阅早日到来:relieved_face:",True,0.9442611932754517,8,0
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673c90bf44e61b4032bb06b1,1,"五万九千多订阅的时候就在暗想要守一波小壁炉破六万的瞬间。不过肯定是会晚老庚的微博一步啦。:party_popper:
我算是个资深推理迷，小宇宙先是推了怪异电台给我，然后我就喜欢上了四人组的走进系列、未解之谜系列、今日说法系列，尤其是喜欢以太的声音哇:smiling_face:。不知回听了多少遍。
小壁炉创立，我可以说是第一时间就订阅了。
一路听下来，壁炉是我在播客界唯一爱的推理节目。选题爱、讲解爱，主播们抛出的钩子也让我会换个角度思考本格、逻辑流，给自己的创作很多启发。
愿小壁炉越来越好，一宏常回来。
你们陪我、我陪你们，推理下去:winking_face_with_tongue:",True,0.9437940120697021,8,0
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673d52ee352dfc401e82030b,1,"来夸夸了 ◔.̮◔✧真相壁炉:cow_face::beer_mug:！最早以前我没有听电台的习惯，后来是在朋友的安利下逐渐开始听。但还是有点迟了，那时候怪异电台已经停了。我索性就把以前的内容全补了听了，差不多要补完的时候，怕没节目听了，还不舍的听。结果有天看到老庚突然出了真相壁炉！那时候的心真的是激动啊！还是熟悉的声音熟悉的朋友！于是乎一期不落的听到现在，甚至在粉丝群里混迹:relieved_face:很可惜上次小宇宙线下活动有事没能去成。希望老庚老琦以太多来来上海搞搞活动啊:nerd_face:也希望真相壁炉越做越好，越做越好，越做越好！重要的事情说三遍！可以的话在群里也可以多聊聊天哈哈哈~ps：在这里再推荐另外一档优秀的播客节目——壁炉不定时报(bushi) :smiling_face_with_horns:是壁炉日报才对，也好听哦:relieved_face:",True,0.9446393251419067,6,0
真相壁炉 ,60 汽车里的焦尸，行李箱中的残躯，现代法医学之父如何兼职神探2,673d281d7e85ad64cbf515d5,1,真的非常高兴已经有六十期播客了！你们的老节目算是我的播客启蒙了，陪我度过了一段比较艰难的时光，成为了我日常每天都会听的播客，我永远都会记得我在异国他乡的街头点开你们有关少年犯的那期节目。除了是播客启蒙，推理小说也是一样，当听完你们的播客去图书馆借书时，能看到你们推荐的书出现在书架上，都会很激动得跟妈妈讲：这个我知道诶！我要借回去看！不知不觉就看了比较多的推理小说了。还有那天小宇宙播客漫游日，如果不是你们会去，可能也就不会抽出时间赶到上海哈哈，大家都是打工人，坚持到现在真的很感谢你们和那些曾经出现在老节目和新节目的人！,True,0.946406900882721,5,0
