pod_name,epi_name,id,level,text,isFriendly,Sentiment,likeCount,replyCount
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a1db174df534b67ebfe1c,1,哥们我说话直给的难听奥，感觉听下来你蛮缺爱缺关注的，也不是骂人就纯感觉不行就当我瞎说,False,0.9354591965675354,163,15
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a981c6caab95c0cb8e23f,1,不觉得嘉宾是在真诚剖析自己，他两个多小时在我看来都是巧言令色希望别人认同他的选择。但实际上没有那么多人在意你选择做什么事情，可是每个人都会有自己的道德判断。你一直努力说服其他人试图证明你做得没什么不对，那是不是因为你其实说服不了自己？,False,0.885267972946167,129,5
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a3153e3b13e9b9171d150,1,感觉就是用冠冕堂皇的借口来合理化自己和已婚女性的暧昧相处。女方都直接表达好感了，不就是精神出轨吗，还扯什么“朋友”。当然了，我也是瞎说,False,0.940592348575592,105,5
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a263b02921bacb709062c,1,任老师这期太有问题了。。。 把你换成那个先生，徐姐换成那个女生试试，站着说话不腰疼。 就算他俩有问题，也是自己家里的事啊，清官难断家务事。男闺蜜作为一个外来人算什么？,False,0.9164896011352539,85,13
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a05dfcc096a549c9ec9ac,1,没有冒犯的意思 恩李兄弟会不会是通讯录但不自知,False,0.6388760209083557,71,5
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a270d0a923c7befa3cae4,1,赞同王哥和比例的想法哇。这个事情说到底就是不体面的，不管她先生想不想挽回这段婚姻，俩人是否相爱，那是人家的事，但恩里的行为只要在他们婚姻存续期间，有这种模棱两可的关系就是很怪的！其次，恩里虽然一直说自己对女生没有想法，但自己本质上来说是享受的，同样享受女生对他的崇拜和欣赏，而不是所谓纯粹的帮忙！再者说，恩里一直说不认识她先生，所以不用考虑他的感受，那也不能忽略你们的关系对他们婚姻可能存在的影响呀。举个很不恰当的例子，做2+1的人也不认识人家的配偶，那这个角色做的事就没问题啦？,False,0.6384133100509644,67,4
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a2d6c71e44dfbfe9e9501,1,2:32:02 这嘉宾真的觉得自己是救世主圣母，一直在提给予别人情绪价值，殊不知你这是在破坏别人的家庭啊！,False,0.934794545173645,62,4
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a353ea525a2603b932bfd,1,我纯好奇，有些人的道德感是天生就比较低吗？就是觉得对于这种事情他觉得真的没什么问题？还是说他内心其实觉得是不太对但他在用各种理由给自己暗示性的把它圆过去？,False,0.8358544707298279,55,1
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,6739de1174df534b67c0d519,1,01:36 这个声音，听得我直接那个了,False,0.922857940196991,51,3
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,673a3b37a7e8094f7aa36705,1,2:07:59 说开了兄弟就是看打三视频看少了，你什么资格什么身份评论人家里的事，bro真别觉得自己能给别人提什么感情建议或者帮谁谁谁脱离苦海，成熟点，做事都先别你以为。,False,0.5633866190910339,51,1
哎哟嚯Radio ,207「哎哟嚯！没事哈恩里！男播音二三事，关于“陪伴”的激烈讨论！」,6739e0387c8e06d3626d1d47,1,00:02 还以为是sky学了一段巨标准的粤语开场白。,False,0.7672820091247559,47,1
